State,District,Market,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Recommendable Price
Kerala,Palakad,Vaniyamkulam  VFPCK,Ashgourd,Ashgourd,FAQ,18,20,19,27
Kerala,Palakad,Vaniyamkulam  VFPCK,Papaya (Raw),Other,FAQ,24,26,25,36
Kerala,Pathanamthitta,Kuttoor,Banana,Other,Large,30,34,32,45
Kerala,Pathanamthitta,Kuttoor,Banana,Palayamthodan,Large,21,25,23,31.5
Kerala,Pathanamthitta,Kuttoor,Coconut Seed,Other,FAQ,52.65,56.65,54.65,78.975
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),Cowpea (Veg),FAQ,24,28,26,36
Kerala,Pathanamthitta,Pramadom VFPCK,Bitter gourd,Other,FAQ,15,55,35,22.5
Kerala,Pathanamthitta,Puramattom VFPCK,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,50,58,55,75
Kerala,Thirssur,Chavakkad,Bitter gourd,Other,FAQ,38,46,46,57
Kerala,Thirssur,Chavakkad,Cluster beans,Cluster Beans,FAQ,55,65,65,82.5
Kerala,Thirssur,Chavakkad,Cucumbar(Kheera),Other,FAQ,12,20,20,18
Kerala,Thirssur,Chavakkad,Garlic,Other,FAQ,180,240,240,270
Kerala,Thirssur,Chavakkad,Snakeguard,Other,FAQ,40,50,50,60
Kerala,Thirssur,Chelakkara,Amaranthus,Other,FAQ,24,25,25,36
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,FAQ,28,30,29,42
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,40,45,42,60
Kerala,Thirssur,Chelakkara,Coconut Seed,Other,FAQ,60,65,62,90
Kerala,Thirssur,Chelakkara,Drumstick,Other,FAQ,14,15,15,21
Kerala,Thirssur,Chelakkara,Tapioca,Other,FAQ,28,30,29,42
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,FAQ,54,60,56,81
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,Other,FAQ,54,60,57,81
Kerala,Thiruvananthapuram,Pothencode,Bhindi(Ladies Finger),Other,FAQ,330,330.8,330.4,495
Kerala,Thiruvananthapuram,Pothencode,Cauliflower,Other,FAQ,400,400.8,400.4,600
Kerala,Thiruvananthapuram,Pothencode,French Beans (Frasbean),French Beans (Frasbean),FAQ,605,605.8,605.4,907.5
Kerala,Thiruvananthapuram,Pothencode,Potato,Other,FAQ,247.5,248,247.8,371.25
Kerala,Thiruvananthapuram,Pothencode,Pumpkin,Other,FAQ,110,110.8,110.4,165
Kerala,Wayanad,Kalpetta,Coffee,Other,FAQ,258,259,259,387
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20,21,21,30
Kerala,Wayanad,Kalpetta,Rubber,Other,FAQ,177,178,178,265.5
Kerala,Wayanad,Kalpetta,Snakeguard,Other,FAQ,21,22,22,31.5
Kerala,Wayanad,Manathavady,Ashgourd,Ashgourd,FAQ,10,11,11,15
Kerala,Wayanad,Manathavady,Cucumbar(Kheera),Cucumbar,FAQ,13,15,14,19.5
Kerala,Wayanad,Sultan bathery,Banana - Green,Banana - Green,FAQ,54.95,55,55,82.425
Madhya Pradesh,Alirajpur,Alirajpur,Soyabean,Soyabeen,FAQ,38,38,38,57
Madhya Pradesh,Alirajpur,Alirajpur,Wheat,Mill Quality,Non-FAQ,25,25,25,37.5
Madhya Pradesh,Ashoknagar,Ashoknagar,Bengal Gram(Gram)(Whole),Gram,FAQ,58.7,58.7,58.7,88.05
Madhya Pradesh,Ashoknagar,Ashoknagar,Black Gram (Urd Beans)(Whole),Urda/Urd,FAQ,52.8,54.5,54.5,79.2
Madhya Pradesh,Ashoknagar,Ashoknagar,Paddy(Dhan)(Common),Dhan,FAQ,28.7,28.7,28.7,43.05
Madhya Pradesh,Ashoknagar,Ashoknagar,Soyabean,Soybean-Organic,FAQ,40.56,40.56,40.56,60.84
Madhya Pradesh,Badwani,Badwani,Maize,Yellow,Non-FAQ,17,17,17,25.5
Madhya Pradesh,Balaghat,Praswada,Wheat,Wheat,FAQ,22.75,22.75,22.75,34.125
Madhya Pradesh,Bhind,Alampur,Paddy(Dhan)(Common),Paddy,Non-FAQ,28,29,28.9,42
Madhya Pradesh,Bhind,Gohad,Wheat,Mill Quality,FAQ,29.3,29.3,29.3,43.95
Madhya Pradesh,Bhopal,Berasia,Wheat,Local,FAQ,30.51,30.51,30.51,45.765
Madhya Pradesh,Bhopal,Berasia,Wheat,Wheat,FAQ,28.76,29.02,29.02,43.14
Madhya Pradesh,Bhopal,Bhopal,Onion,Onion,FAQ,21,24.11,24.11,31.5
Madhya Pradesh,Burhanpur,Burhanpur,Soyabean,Soyabeen,Non-FAQ,39.75,39.75,39.75,59.625
Madhya Pradesh,Chhatarpur,Chattarpur(F&V),Bottle gourd,Bottle Gourd,FAQ,8,8,8,12
Madhya Pradesh,Chhatarpur,Chattarpur(F&V),Capsicum,Capsicum,FAQ,10,10,10,15
Madhya Pradesh,Chhatarpur,Chhatarpur,Groundnut,Big (With Shell),Non-FAQ,38.1,39.8,38.5,57.15
Madhya Pradesh,Chhatarpur,Chhatarpur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,90.5,90.5,90.5,135.75
Madhya Pradesh,Chhatarpur,LavKush Nagar(Laundi),"Sesamum(Sesame,Gingelly,Til)",White,FAQ,95,100.5,100,142.5
Madhya Pradesh,Chhindwara,Chaurai,Maize,Local,FAQ,22,22.57,22.55,33
Madhya Pradesh,Datia,Datia,Groundnut,Big (With Shell),FAQ,37.85,37.85,37.85,56.775
Madhya Pradesh,Datia,Datia,Saffron,Saffron,FAQ,40000,40000,40000,60000
Madhya Pradesh,Dewas,Dewas,Coriander(Leaves),Coriander,FAQ,67.6,67.6,67.6,101.4
Madhya Pradesh,Dewas,Kannod,Soyabean,Soyabeen,Non-FAQ,39.75,41.38,41.38,59.625
Madhya Pradesh,Dewas,Khategaon,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,55,55,55,82.5
Madhya Pradesh,Dewas,Khategaon,Soyabean,Soyabeen,FAQ,29,41.26,40,43.5
Madhya Pradesh,Dhar,Badnawar,Cotton,Without Ginned Cotton,FAQ,73.5,73.5,73.5,110.25
Madhya Pradesh,Dhar,Badnawar,Garlic,Garlic,FAQ,5,57,38,7.5
Madhya Pradesh,Dhar,Badnawar,Soyabean,Yellow,FAQ,29,43,42.65,43.5
Madhya Pradesh,Dhar,Dhamnod,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,86,97.71,97.71,129
Madhya Pradesh,Dhar,Kukshi,Cotton,Without Ginned Cotton,FAQ,65.5,70.25,70.25,98.25
Madhya Pradesh,Dhar,Manawar,Soyabean,Soyabeen,FAQ,39.05,39.05,39.05,58.575
Madhya Pradesh,Dhar,Manawar(F&V),Bottle gourd,Bottle Gourd,FAQ,6,8,7,9
Madhya Pradesh,Dhar,Manawar(F&V),Methi(Leaves),Methi,FAQ,5,7,6,7.5
Madhya Pradesh,Dhar,Manawar(F&V),Onion,Onion,Non-FAQ,18,20,19,27
Madhya Pradesh,Dhar,Manawar(F&V),Sponge gourd,Sponge gourd,FAQ,19,21,20,28.5
Madhya Pradesh,Dhar,Manawar(F&V),Tomato,Tomato,Non-FAQ,5,7,6,7.5
Madhya Pradesh,Dhar,Rajgarh,Soyabean,Yellow,Non-FAQ,32,36.01,36.01,48
Madhya Pradesh,Guna,Raghogarh,Maize,Local,FAQ,21.9,22.25,22.25,32.85
Madhya Pradesh,Gwalior,Dabra,Paddy(Dhan)(Common),Dhan,FAQ,28.5,29.25,28.95,42.75
Madhya Pradesh,Gwalior,Lashkar,Wheat,Wheat,FAQ,29.4,29.4,29.4,44.1
Madhya Pradesh,Harda,Harda,Wheat,Mill Quality,FAQ,29.37,31.61,31.11,44.055
Madhya Pradesh,Harda,Khirakiya,Soyabean,Soybean-Organic,FAQ,39.66,39.66,39.66,59.49
Madhya Pradesh,Harda,Khirakiya,Soyabean,Yellow,FAQ,28.01,41.95,41.6,42.015
Madhya Pradesh,Harda,Khirakiya,Wheat,Mill Quality,FAQ,28.33,28.81,28.81,42.495
Madhya Pradesh,Harda,Timarni,Maize,Local,FAQ,21.51,22.4,21.9,32.265
Madhya Pradesh,Harda,Timarni,Soyabean,Soyabeen,FAQ,28,41.01,40.5,42
Madhya Pradesh,Hoshangabad,Banapura,Green Gram Dal (Moong Dal),Green gram,FAQ,60.5,68.81,68.81,90.75
Madhya Pradesh,Hoshangabad,Banapura,Soyabean,Yellow,FAQ,18.02,40.6,40.6,27.03
Madhya Pradesh,Hoshangabad,Pipariya,Paddy(Dhan)(Common),Dhan,FAQ,28.5,29,28.5,42.75
Madhya Pradesh,Hoshangabad,Pipariya,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,26.3,31,31,39.45
Madhya Pradesh,Hoshangabad,Pipariya,Wheat,Mill Quality,FAQ,28.72,30.6,30.6,43.08
Madhya Pradesh,Hoshangabad,Semriharchand,Paddy(Dhan)(Common),Puspa (MR 301),Non-FAQ,33.5,33.5,33.5,50.25
Madhya Pradesh,Indore,Indore,Garlic,Garlic,FAQ,20,165,75,30
Madhya Pradesh,Indore,Indore,Potato,Local,FAQ,13.48,15.05,15.05,20.22
Madhya Pradesh,Indore,Indore,Wheat,Wheat,FAQ,29.36,29.57,29.57,44.04
Madhya Pradesh,Indore,Mhow,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,85,85,85,127.5
Madhya Pradesh,Jabalpur,Jabalpur,Green Peas,Pea,FAQ,35.05,42.05,42.05,52.575
Madhya Pradesh,Jhabua,Jhabua,Cotton,Medium Fiber,FAQ,70,70.5,70.5,105
Madhya Pradesh,Jhabua,Petlawad,Wheat,Wheat,FAQ,28.5,28.5,28.5,42.75
Madhya Pradesh,Jhabua,Petlawad(F&V),Bhindi(Ladies Finger),Bhindi,FAQ,13,16,14.37,19.5
Madhya Pradesh,Jhabua,Petlawad(F&V),Brinjal,Brinjal,FAQ,7,10,8.62,10.5
Madhya Pradesh,Jhabua,Petlawad(F&V),Cauliflower,Cauliflower,FAQ,8,12,9.67,12
Madhya Pradesh,Jhabua,Petlawad(F&V),Coriander(Leaves),Coriander,FAQ,8,12,9.98,12
Madhya Pradesh,Khandwa,Harsood,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,41,59,59,61.5
Madhya Pradesh,Khandwa,Harsood,Mustard,Mustard,FAQ,41.5,41.5,41.5,62.25
Madhya Pradesh,Khandwa,Khandwa,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,57.01,57.01,57.01,85.515
Madhya Pradesh,Khandwa,Khandwa,Onion,Onion,FAQ,10,10,10,15
Madhya Pradesh,Khandwa,Sanawad(F&V),Cauliflower,African Sarson,FAQ,8,10,9,12
Madhya Pradesh,Khandwa,Sanawad(F&V),Peas Wet,Other,FAQ,12,15,14,18
Madhya Pradesh,Khandwa,Sanawad(F&V),Pumpkin,Other,FAQ,8,10,9,12
Madhya Pradesh,Khargone,Bhikangaon,Soyabean,Soyabeen,Non-FAQ,34.55,41.78,40.5,51.825
Madhya Pradesh,Khargone,Khargone,Cotton,Without Ginned Cotton,FAQ,40,73.7,71.65,60
Madhya Pradesh,Khargone,Sanawad,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,74,93.05,93.05,111
Madhya Pradesh,Khargone,Sanawad,Wheat,Wheat,FAQ,27.85,29.3,29.3,41.775
Madhya Pradesh,Mandsaur,Mandsaur,Groundnut,Big (With Shell),Non-FAQ,30.29,56.12,56.12,45.435
Madhya Pradesh,Mandsaur,Mandsaur,Wheat,Lokwan,Non-FAQ,29.71,30.41,30.41,44.565
Madhya Pradesh,Mandsaur,Piplya,Garlic,Garlic,FAQ,43.8,99.11,99.11,65.7
Madhya Pradesh,Mandsaur,Shamgarh,Onion,Onion,Non-FAQ,12.9,19,19,19.35
Madhya Pradesh,Narsinghpur,Gadarwada,Paddy(Dhan)(Common),Paddy,FAQ,25.55,25.99,25.99,38.325
Madhya Pradesh,Narsinghpur,Kareli,Black Gram (Urd Beans)(Whole),Urda/Urd,FAQ,67,67,67,100.5
Madhya Pradesh,Narsinghpur,Kareli,Soyabean,Soyabeen,FAQ,42.2,44.25,44.25,63.3
Madhya Pradesh,Narsinghpur,Narsinghpur,Lentil (Masur)(Whole),Local,FAQ,42.05,56.55,55.9,63.075
Madhya Pradesh,Narsinghpur,Narsinghpur,Maize,Yellow,FAQ,21.01,21.53,21.53,31.515
Madhya Pradesh,Narsinghpur,Narsinghpur,Wheat,Mill Quality,FAQ,28,28.74,28.51,42
Madhya Pradesh,Neemuch,Neemuch,Methi Seeds,Methiseeds,FAQ,46.88,51,48.5,70.32
Madhya Pradesh,Raisen,Bareli,Paddy(Dhan)(Common),Basumathi,FAQ,32,32,32,48
Madhya Pradesh,Raisen,Raisen,Maize,Local,FAQ,24.5,24.5,24.5,36.75
Madhya Pradesh,Raisen,Raisen,Paddy(Dhan)(Common),Paddy,FAQ,24,27.5,25.6,36
Madhya Pradesh,Raisen,Udaipura,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,20,26.4,26,30
Madhya Pradesh,Rajgarh,Jeerapur,Soyabean,Yellow,Non-FAQ,42.6,42.6,42.6,63.9
Madhya Pradesh,Rajgarh,Sarangpur(F&V),Tomato,Tomato,Non-FAQ,5,12,8,7.5
Madhya Pradesh,Ratlam,Jawra(F&V),Cabbage,Cabbage,FAQ,10,15,12,15
Madhya Pradesh,Ratlam,Jawra(F&V),Cauliflower,Cauliflower,FAQ,8,10,9,12
Madhya Pradesh,Sagar,Bina,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,57.35,57.35,57.35,86.025
Madhya Pradesh,Sagar,Bina,Wheat,Mill Quality,FAQ,28,29.55,29.55,42
Madhya Pradesh,Sagar,Bina,Wheat,Wheat,FAQ,29.25,35.55,35.55,43.875
Madhya Pradesh,Sagar,Khurai(F&V),Green Chilli,Green Chilly,FAQ,35,45,40,52.5
Madhya Pradesh,Sagar,Khurai(F&V),Potato,Potato,FAQ,10,15,13,15
Madhya Pradesh,Sagar,Sagar,Wheat,Mill Quality,FAQ,28.75,29,29,43.125
Madhya Pradesh,Sagar,Sagar,Wheat,Wheat,FAQ,28.4,28.9,28.9,42.6
Madhya Pradesh,Sehore,Nasrullaganj,Bengal Gram(Gram)(Whole),Gram,FAQ,54.01,54.01,54.01,81.015
Madhya Pradesh,Sehore,Nasrullaganj,Maize,Deshi Red,Non-FAQ,21,21,21,31.5
Madhya Pradesh,Sehore,Rehati,Wheat,Wheat,FAQ,28.4,28.5,28.5,42.6
Madhya Pradesh,Sehore,Sehore,Soyabean,Yellow,FAQ,32.01,41.9,41,48.015
Madhya Pradesh,Seoni,Lakhnadon,Black Gram (Urd Beans)(Whole),Urda/Urd,Non-FAQ,40,40,40,60
Madhya Pradesh,Shajapur,Agar,Soyabean,Soyabeen,FAQ,32.56,42.51,41.46,48.84
Madhya Pradesh,Shajapur,Shajapur,Potato,Potato,FAQ,14,16,16,21
Madhya Pradesh,Shajapur,Shujalpur,Wheat,Wheat,FAQ,28.5,29.35,29.35,42.75
Madhya Pradesh,Shivpuri,Khatora,Soyabean,Soyabeen,FAQ,35.25,35.7,35.7,52.875
Madhya Pradesh,Shivpuri,Kolaras,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,54.25,54.25,54.25,81.375
Madhya Pradesh,Shivpuri,Kolaras,Maize,Local,Non-FAQ,22.4,22.4,22.4,33.6
Maharashtra,Ahmednagar,Karjat,Onion,Local,Local,7,25,16,10.5
Maharashtra,Ahmednagar,Rahuri,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,65,67,66,97.5
Maharashtra,Ahmednagar,Shrirampur,Bhindi(Ladies Finger),Other,Local,30,40,35,45
Maharashtra,Ahmednagar,Shrirampur,Bitter gourd,Other,Local,30,40,35,45
Maharashtra,Ahmednagar,Shrirampur,Bottle gourd,Other,Local,5,7,6,7.5
Maharashtra,Ahmednagar,Shrirampur,Carrot,Other,Local,12,20,15,18
Maharashtra,Ahmednagar,Shrirampur,Chikoos(Sapota),Other,Local,10,35,22.5,15
Maharashtra,Ahmednagar,Shrirampur,Ginger(Green),Other,Local,20,30,25,30
Maharashtra,Ahmednagar,Shrirampur,Karbuja(Musk Melon),Other,Local,15,20,17,22.5
Maharashtra,Ahmednagar,Shrirampur,Methi(Leaves),Other,Local,0.03,0.05,0.04,0.045
Maharashtra,Ahmednagar,Shrirampur,Potato,Other,Local,10,20,15,15
Maharashtra,Akola,Akola,Arhar (Tur/Red Gram)(Whole),Other,FAQ,75.5,76.4,76.25,113.25
Maharashtra,Akola,Akola,Bengal Gram(Gram)(Whole),Kabul Small,FAQ,70.15,75.05,72.57,105.225
Maharashtra,Akola,Akola,Wheat,Other,FAQ,26.3,29.9,27.8,39.45
Maharashtra,Amarawati,Amarawati,Maize,Deshi Red,FAQ,22.25,23,22.62,33.375
Maharashtra,Amarawati,Amarawati,Soyabean,Other,Local,38.5,40.82,39.66,57.75
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,Local,8,24,16,12
Maharashtra,Amarawati,Varud(Rajura Bazar),Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,67,70.9,69.23,100.5
Maharashtra,Amarawati,Varud(Rajura Bazar),Soyabean,Yellow,Non-FAQ,33.4,38.9,37.76,50.1
Maharashtra,Buldhana,Deoulgaon Raja,Cotton,Desi,Local,70,71.8,71,105
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Ginger(Green),Other,Local,30,32,31,45
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Onion,Other,Local,20,28,24,30
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Potato,Other,Local,15,23.5,20,22.5
Maharashtra,Chandrapur,Rajura,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,67.9,68.9,68.45,101.85
Maharashtra,Dharashiv(Usmanabad),Tuljapur,Maize,Other,Non-FAQ,20,22,21.75,30
Maharashtra,Jalana,Partur,Jowar(Sorghum),Other,Local,17,19,18,25.5
Maharashtra,Jalgaon,Jalgaon(Masawat),Jowar(Sorghum),Other,Local,20,20,20,30
Maharashtra,Jalgaon,Jalgaon(Masawat),Maize,Deshi Red,Non-FAQ,19.5,19.5,19.5,29.25
Maharashtra,Latur,Ahmedpur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,65.51,69.8,67.07,98.265
Maharashtra,Latur,Ahmedpur,Black Gram (Urd Beans)(Whole),Other,Non-FAQ,35,44.21,38.74,52.5
Maharashtra,Latur,Latur(Murud),Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,67,70,69,100.5
Maharashtra,Mumbai,Mumbai,Almond(Badam),Other,Local,750,1000,875,1125
Maharashtra,Mumbai,Mumbai,Banana - Green,Other,Local,16,26,21,24
Maharashtra,Mumbai,Mumbai,Chilly Capsicum,Other,Local,18,24,21,27
Maharashtra,Mumbai,Mumbai,Elephant Yam (Suran),Other,Local,60,70,65,90
Maharashtra,Mumbai,Mumbai,Methi(Leaves),Other,Local,7,9,8,10.5
Maharashtra,Mumbai,Mumbai,Onion Green,Other,Local,4,6,5,6
Maharashtra,Mumbai,Mumbai,Peas Wet,Other,Local,20,26,23,30
Maharashtra,Mumbai,Mumbai,Sweet Pumpkin,Other,Local,6,10,8,9
Maharashtra,Mumbai,Mumbai- Fruit Market,Banana,Other,Local,35,45,40,52.5
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,13,30,21.5,19.5
Maharashtra,Nagpur,Kalmeshwar,Bhindi(Ladies Finger),Other,Local,25.3,30,28.5,37.95
Maharashtra,Nagpur,Kalmeshwar,Coriander(Leaves),Other,Local,10.05,15,13.15,15.075
Maharashtra,Nagpur,Kalmeshwar,Green Chilli,Other,Local,30.15,35,33.25,45.225
Maharashtra,Nagpur,Kamthi,Brinjal,Other,Local,4,8,6,6
Maharashtra,Nagpur,Kamthi,Lime,Other,Local,30,40,35,45
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,15,25,20,22.5
Maharashtra,Nagpur,Kamthi,Spinach,Other,Local,3,25,20,4.5
Maharashtra,Nagpur,Narkhed,Cotton,Other,Local,74,74.2,74.1,111
Maharashtra,Nanded,Kinwat,Cotton,Other,Local,70,74.21,72.46,105
Maharashtra,Nashik,Lasalgaon(Niphad),Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,50,64,50,75
Maharashtra,Parbhani,Gangakhed,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,74,74.5,74,111
Maharashtra,Parbhani,Gangakhed,Soyabean,Yellow,Non-FAQ,41,41.5,41,61.5
Maharashtra,Pune,Khed,Coriander(Leaves),Other,Local,5,10,8,7.5
Maharashtra,Pune,Khed(Chakan),Cabbage,Other,Local,4,6,5,6
Maharashtra,Pune,Khed(Chakan),Carrot,Other,Local,16,20,18,24
Maharashtra,Pune,Khed(Chakan),Chilly Capsicum,Other,Local,20,40,30,30
Maharashtra,Pune,Khed(Chakan),Coriander(Leaves),Other,Local,6,10,9,9
Maharashtra,Pune,Khed(Chakan),Guar,Other,Local,50,80,65,75
Maharashtra,Pune,Khed(Chakan),Onion,Other,Local,20,25,23,30
Maharashtra,Pune,Pune,Apple,Other,Local,30,120,75,45
Maharashtra,Pune,Pune,Banana,Other,Local,8,15,11,12
Maharashtra,Pune,Pune,Carrot,Other,Local,10,20,15,15
Maharashtra,Pune,Pune,Garlic,Other,Local,50,140,95,75
Maharashtra,Pune,Pune,Grapes,Other,Local,25,105,65,37.5
Maharashtra,Pune,Pune,Green Gram (Moong)(Whole),Green (Whole),FAQ,88,100,94,132
Maharashtra,Pune,Pune,Guava,Other,Local,15,30,22,22.5
Maharashtra,Pune,Pune,Mango (Raw-Ripe),Other,Local,40,60,50,60
Maharashtra,Pune,Pune,Mint(Pudina),Other,Local,0.02,0.05,0.03,0.03
Maharashtra,Pune,Pune,Ragi (Finger Millet),Other,FAQ,46,56,51,69
Maharashtra,Pune,Pune,Rajgir,Other,Local,0.04,0.08,0.06,0.06
Maharashtra,Pune,Pune,Sweet Potato,Other,Local,20,40,30,30
Maharashtra,Pune,Pune(Khadiki),Carrot,Other,Local,12,16,14,18
Maharashtra,Pune,Pune(Khadiki),Green Chilli,Other,Local,30,30,30,45
Maharashtra,Pune,Pune(Khadiki),Spinach,Other,Local,0.04,0.06,0.05,0.06
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,Local,7,8,7.5,10.5
Maharashtra,Pune,Pune(Moshi),Grapes,Other,Local,80,100,90,120
Maharashtra,Pune,Pune(Moshi),Green Chilli,Other,Local,30,40,35,45
Maharashtra,Pune,Pune(Moshi),Guar,Other,Local,70,80,75,105
Maharashtra,Pune,Pune(Moshi),Onion,Local,Local,6,23,14.5,9
Maharashtra,Pune,Pune(Moshi),Spinach,Other,Local,0.08,0.1,0.09,0.12
Maharashtra,Pune,Pune(Pimpri),Bitter gourd,Other,Local,35,35,35,52.5
Maharashtra,Pune,Pune(Pimpri),Onion,Local,Local,28,28,28,42
Maharashtra,Pune,Pune(Pimpri),Tomato,Local,Local,7,12,9.5,10.5
Maharashtra,Raigad,Mangaon,Rice,Other,Local,20,48,38,30
Maharashtra,Raigad,Panvel,Cucumbar(Kheera),Other,Local,25,30,27.5,37.5
Maharashtra,Raigad,Panvel,Guar,Other,Local,50,60,55,75
Maharashtra,Raigad,Panvel,Snakeguard,Other,Local,25,30,27.5,37.5
Maharashtra,Raigad,Panvel,Tomato,Other,Local,15,20,17.5,22.5
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Beans,Other,Local,30,35,33,45
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Bitter gourd,Other,Local,40,45,43,60
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Cabbage,Other,Local,8,10,9,12
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Coriander(Leaves),Other,Local,8,10,9,12
Maharashtra,Sangli,Islampur,Chilly Capsicum,Other,Local,34,35,34.5,51
Maharashtra,Satara,Patan,Ginger(Green),Other,Local,15,20,17.5,22.5
Maharashtra,Satara,Vai,Potato,Local,Local,18,23,20,27
Maharashtra,Sholapur,Akluj,Bitter gourd,Other,Local,30,35,32,45
Maharashtra,Sholapur,Akluj,Cauliflower,Other,Local,5,9,8,7.5
Maharashtra,Sholapur,Akluj,Chikoos(Sapota),Other,Local,25,40,35,37.5
Maharashtra,Sholapur,Akluj,Garlic,Other,Local,100,130,120,150
Maharashtra,Sholapur,Akluj,Water Melon,Other,Local,3,5,4,4.5
Maharashtra,Sholapur,Mangal Wedha,Onion,Local,Local,7,26,22,10.5
Maharashtra,Sholapur,Sangola,Pomegranate,Other,Local,55,171,113,82.5
Meghalaya,East Garo Hills,Williamnagar,Banana,Other,Medium,30,50,40,45
Meghalaya,East Garo Hills,Williamnagar,Papaya,Other,Medium,30,40,35,45
Meghalaya,East Khasi Hills,Shillong,Betal Leaves,Local,FAQ,180,260,220,270
Meghalaya,East Khasi Hills,Shillong,Raddish,Other,FAQ,16,18,17,24
Meghalaya,East Khasi Hills,Shillong,Turnip,Other,FAQ,17,22,18,25.5
NCT of Delhi,Delhi,Azadpur,Apple,Royal Delicious,Large,60,140,102.5,90
NCT of Delhi,Delhi,Azadpur,Banana - Green,Banana - Green,FAQ,15,25,20,22.5
NCT of Delhi,Delhi,Azadpur,Cabbage,Cabbage,FAQ,3,5,4.4,4.5
NCT of Delhi,Delhi,Azadpur,Carrot,Carrot,FAQ,6,22,14.4,9
NCT of Delhi,Delhi,Azadpur,Karbuja(Musk Melon),Karbhuja,Large,18.75,50,36.21,28.125
NCT of Delhi,Delhi,Azadpur,Lemon,Lemon,FAQ,20,40,32,30
NCT of Delhi,Delhi,Azadpur,Pineapple,Pine Apple,Large,25,70,39.5,37.5
NCT of Delhi,Delhi,Azadpur,Tender Coconut,Tender Coconut,Large,0.6,2,1.433,0.9
NCT of Delhi,Delhi,Azadpur,Water Melon,Water Melon,Large,8,18,16,12
NCT of Delhi,Delhi,"Fish,Poultry & Egg Market, Gazipur",Cock,Boiler/Firm(White),FAQ,0.5,0.8,0.65,0.75
Odisha,Balasore,Jaleswar,Cauliflower,Cauliflower,FAQ,13,17,15,19.5
Odisha,Balasore,Jaleswar,Raddish,Other,FAQ,5,9,7,7.5
Odisha,Balasore,Nilagiri,Cabbage,Other,FAQ,8,9,8.5,12
Odisha,Bargarh,Bargarh(Barapalli),Brinjal,Other,FAQ,21,23,22,31.5
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,21,23,22,31.5
Odisha,Bargarh,Sohela,Brinjal,Other,FAQ,23,25,24,34.5
Odisha,Bargarh,Sohela,Tomato,Other,Non-FAQ,19,21,20,28.5
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,25,35,30,37.5
Odisha,Dhenkanal,Hindol,Potato,Potato,Non-FAQ,15,20,18,22.5
Odisha,Dhenkanal,Kamakhyanagar,Bhindi(Ladies Finger),Bhindi,FAQ,75,82,80,112.5
Odisha,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,FAQ,14,18,15,21
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,FAQ,18,22,20,27
Odisha,Dhenkanal,Kamakhyanagar,Potato,Potato,Non-FAQ,20,30,25,30
Odisha,Ganjam,Digapahandi,Brinjal,Other,FAQ,25,32,30,37.5
Odisha,Kalahandi,Kesinga,Cauliflower,Other,FAQ,35,40,37,52.5
Odisha,Kendrapara,Kendrapara,Cabbage,Other,FAQ,15,20,20,22.5
